X,Y,Z
510.1247,124.1915,97.25546
510.2504,124.2134,97.30117
510.3669,124.2317,97.34184
510.4658,124.2475,97.37506
510.5754,124.2633,97.41151
510.6913,124.2793,97.44753
510.8002,124.2924,97.47871
510.8906,124.3007,97.50344
511.0056,124.3083,97.53539
511.1314,124.3145,97.56846
511.243,124.3193,97.59621
511.3468,124.3248,97.62217
511.4398,124.3259,97.6463
511.5294,124.3266,97.66946
511.6396,124.3264,97.69982
511.7625,124.3273,97.73209
511.8813,124.3236,97.76302
511.9841,124.316,97.78965
512.0814,124.3079,97.81425
512.1699,124.3004,97.83652
512.2488,124.2934,97.85633
512.3231,124.2869,97.87482
512.4059,124.2791,97.89609
512.5062,124.2701,97.92147
512.5961,124.2609,97.94309
512.6874,124.2476,97.96487
512.7662,124.2356,97.98293
512.8384,124.2248,97.99902
512.908,124.2143,98.0146
512.9751,124.2039,98.02969
513.0334,124.1939,98.04283
513.0927,124.1831,98.05618
513.1595,124.1702,98.07202
513.237,124.158,98.08983
513.3147,124.1446,98.10632
513.3861,124.1307,98.11963
513.4545,124.1163,98.13115
513.5291,124.0999,98.14267
513.5908,124.0861,98.15165
513.6509,124.0717,98.16022
513.7106,124.0574,98.16986
513.7635,124.0442,98.17899
513.8157,124.0313,98.18845
513.8705,124.0179,98.19843
513.9201,124.0058,98.20756
513.9667,123.9944,98.2161
514.0093,123.9839,98.22388
514.0547,123.9729,98.23201
514.0939,123.9631,98.23909
514.1376,123.9521,98.24697
514.179,123.9413,98.25445
514.2169,123.9312,98.26118
514.2642,123.9201,98.26982
514.3083,123.9097,98.27765
514.3529,123.899,98.28534
514.3975,123.8877,98.29298
514.4407,123.8764,98.3001
514.4826,123.865,98.30688
514.5208,123.8549,98.31292
514.5605,123.8445,98.31913
514.5977,123.8348,98.32501
514.6329,123.8257,98.33057
514.6995,123.8076,98.34111
514.7443,123.7958,98.34828
514.7628,123.7909,98.3512
514.7851,123.785,98.35471
514.8164,123.7766,98.35957
514.8475,123.7682,98.36434
514.8798,123.7594,98.36919
514.9095,123.7516,98.3735
514.9385,123.7443,98.37762
514.966,123.7379,98.38158
515.006,123.7291,98.38754
515.0436,123.7207,98.39307
515.0821,123.712,98.39861
515.1127,123.705,98.40297
515.1493,123.6965,98.40809
515.1816,123.6884,98.41267
515.2181,123.6787,98.41774
515.2496,123.6701,98.42201
515.28,123.6617,98.42606
515.3105,123.6533,98.43002
515.3441,123.6441,98.43436
515.3751,123.6356,98.43829
515.4061,123.6273,98.44216
515.4353,123.6206,98.44572
515.4669,123.6134,98.44957
515.4962,123.6069,98.45308
515.5261,123.6004,98.45669
515.5525,123.5947,98.45982
515.5815,123.5885,98.46321
515.6063,123.5832,98.46611
515.6329,123.5782,98.46922
515.665,123.5722,98.4731
515.6973,123.5661,98.47701
515.7294,123.5593,98.48076
515.7612,123.5526,98.48433
515.7908,123.5463,98.48761
515.8205,123.5401,98.49079
515.8491,123.534,98.49379
515.8779,123.5279,98.4967
515.9058,123.5221,98.49947
515.9359,123.5158,98.50244
515.9618,123.5105,98.50494
515.9885,123.5049,98.50751
516.0154,123.4993,98.51011
516.0416,123.4939,98.51261
516.0661,123.4888,98.51495
516.0932,123.4835,98.51753
516.1189,123.4788,98.51999
516.1434,123.4743,98.52229
516.1696,123.4698,98.52468
516.194,123.4659,98.52686
516.2289,123.4605,98.53017
516.2623,123.4553,98.53334
516.2906,123.4508,98.53596
516.3221,123.4463,98.53882
516.3489,123.4425,98.54127
516.3802,123.4381,98.54411
516.4056,123.4345,98.54637
516.4348,123.4304,98.54903
516.4609,123.4268,98.55131
516.4897,123.4229,98.55379
516.515,123.4194,98.55596
516.5394,123.4162,98.55798
516.5693,123.4121,98.56052
516.5983,123.4083,98.56295
516.6233,123.4053,98.56506
516.6499,123.4022,98.56728
516.677,123.3989,98.56952
516.7025,123.3953,98.57153
516.7302,123.3914,98.57381
516.7608,123.3871,98.57639
516.7919,123.383,98.5789
516.8215,123.3792,98.58126
516.8515,123.3749,98.58355
516.8804,123.3711,98.58563
516.9072,123.3678,98.58752
516.9352,123.3643,98.5897
516.9594,123.3613,98.59155
516.988,123.3578,98.59373
517.0143,123.3546,98.59576
517.0371,123.3519,98.59753
517.059,123.3494,98.59921
517.0872,123.3464,98.60131
517.111,123.3441,98.60304
517.1336,123.3423,98.60455
517.1554,123.3407,98.60595
517.1779,123.339,98.60751
517.202,123.3372,98.60926
517.2302,123.335,98.61148
517.2575,123.333,98.61358
517.2858,123.3308,98.61575
517.3132,123.3286,98.61781
517.338,123.3266,98.61964
517.3644,123.3253,98.62151
517.3908,123.3239,98.62333
517.4192,123.322,98.62534
517.4449,123.3202,98.62704
517.4692,123.3184,98.62858
517.4922,123.3169,98.62991
517.5197,123.3152,98.63152
517.5424,123.3136,98.63281
517.5677,123.3118,98.6342
517.5903,123.3102,98.63548
517.6127,123.3086,98.63672
517.6362,123.307,98.63805
517.6648,123.3055,98.63972
517.6935,123.3043,98.6414
517.7211,123.3036,98.64307
517.7513,123.3028,98.64491
517.7765,123.3021,98.64645
517.8029,123.3015,98.648
517.8326,123.3012,98.64976
517.8581,123.3014,98.65118
517.8849,123.3017,98.65269
517.9077,123.3019,98.65392
517.9314,123.3015,98.65519
517.9593,123.3013,98.65663
517.9811,123.3014,98.6577
518.0049,123.3015,98.6588
518.0264,123.3016,98.65981
518.0569,123.3017,98.66138
518.086,123.3019,98.6628
518.1138,123.3021,98.66418
518.143,123.3024,98.66565
518.1708,123.3026,98.66698
518.1965,123.3024,98.66826
518.2245,123.3024,98.66958
518.251,123.3028,98.67082
518.2768,123.3031,98.67195
518.3004,123.3035,98.673
518.3265,123.3039,98.67411
518.35,123.3045,98.67495
518.3723,123.3053,98.6757
518.403,123.3061,98.67686
518.4296,123.3068,98.67789
518.4629,123.3075,98.67905
518.4891,123.3081,98.67992
518.5184,123.3088,98.68086
518.5463,123.3098,98.68174
518.5736,123.3108,98.68256
518.5999,123.3117,98.68334
518.6251,123.3125,98.68407
518.6508,123.3134,98.68474
518.6753,123.3152,98.68538
518.7,123.3171,98.68602
518.7227,123.3188,98.68661
518.7522,123.3209,98.68752
518.7815,123.3231,98.6884
518.8108,123.3259,98.6893
518.838,123.3284,98.69003
518.8652,123.3309,98.69069
518.8898,123.3331,98.69119
518.9167,123.3355,98.69164
518.943,123.3383,98.69194
518.9673,123.3409,98.69218
518.9891,123.3431,98.69239
519.0113,123.3454,98.69257
519.0337,123.3476,98.69276
519.0641,123.3505,98.69316
519.0891,123.3527,98.69347
519.1167,123.3549,98.69379
519.1428,123.357,98.69408
519.1669,123.3589,98.69435
519.1911,123.3613,98.69457
519.2153,123.3638,98.69479
519.2365,123.3661,98.69495
519.2593,123.3685,98.69511
519.2854,123.3719,98.69526
519.3041,123.3743,98.69534
519.3261,123.3771,98.69541
519.3517,123.3802,98.69557
519.3751,123.3829,98.69576
519.4021,123.3857,98.69597
519.425,123.3878,98.69609
519.4492,123.3901,98.69617
519.4719,123.3922,98.69623
519.4969,123.3945,98.69621
519.5208,123.3968,98.6962
519.5471,123.3992,98.69617
519.567,123.4013,98.6961
519.5884,123.4039,98.69595
519.6097,123.4066,98.6958
519.6305,123.4093,98.69576
519.6556,123.4128,98.69565
519.679,123.4161,98.69556
519.7042,123.4198,98.69543
519.7285,123.4234,98.69533
519.7535,123.4271,98.69519
519.7749,123.4303,98.69509
519.7997,123.4341,98.69492
519.8234,123.4377,98.6947
519.845,123.4411,98.69437
519.8665,123.4444,98.69405
519.8854,123.4474,98.69376
519.9091,123.4509,98.69349
519.9347,123.4546,98.69321
519.9597,123.4586,98.69287
519.9825,123.4624,98.6926
520.0065,123.4664,98.6923
520.0292,123.4702,98.69202
520.0532,123.4742,98.69173
520.0757,123.478,98.69147
520.0979,123.4821,98.69122
520.1221,123.4867,98.69088
520.1394,123.4902,98.69053
520.163,123.4949,98.69009
520.1894,123.5,98.68962
520.2125,123.5045,98.68925
520.242,123.5103,98.68872
520.2609,123.514,98.68835
520.2867,123.5191,98.68789
520.3069,123.5227,98.68753
520.3308,123.5271,98.6871
520.3561,123.5316,98.68659
520.377,123.5353,98.68615
520.3967,123.5389,98.6857
520.4208,123.5431,98.68515
520.4452,123.5472,98.68465
520.4714,123.5522,98.68409
520.4939,123.5566,98.68359
520.5177,123.5613,98.683
520.545,123.5667,98.6824
520.5692,123.5714,98.68185
520.5901,123.5756,98.68135
520.6117,123.5798,98.6808
520.6326,123.584,98.68027
520.6523,123.5878,98.67975
520.6772,123.5929,98.67909
520.7028,123.598,98.67844
520.7275,123.6032,98.67776
520.752,123.6083,98.67709
520.7762,123.6134,98.67638
520.7994,123.6184,98.67561
520.8203,123.6231,98.67483
520.8502,123.6299,98.67361
520.8648,123.6333,98.67304
520.8868,123.6382,98.6722
520.9117,123.6437,98.6713
520.9379,123.6497,98.67032
520.9631,123.6555,98.66943
520.9853,123.6607,98.66865
521.0081,123.6662,98.66785
521.0302,123.6718,98.66708
521.0516,123.6769,98.6664
521.0717,123.6815,98.66586
521.0906,123.6859,98.66525
521.1099,123.6903,98.6647
521.1323,123.6953,98.66408
521.1578,123.7008,98.66336
521.1831,123.7065,98.6626
521.2039,123.7112,98.66195
521.227,123.7164,98.66123
521.2486,123.7213,98.6606
521.2695,123.726,98.65992
521.2888,123.7307,98.65916
521.3074,123.7357,98.65829
521.3291,123.7413,98.65734
521.3506,123.7468,98.65637
521.3725,123.7526,98.65533
521.3959,123.7588,98.65429
521.418,123.7647,98.65331
521.4386,123.7703,98.65237
521.46,123.7762,98.65141
521.4786,123.7813,98.65059
521.4993,123.7867,98.64977
521.5169,123.7913,98.6491
521.539,123.7968,98.64818
521.5636,123.8029,98.64716
521.5871,123.8088,98.64615
521.6115,123.815,98.64513
521.6334,123.8206,98.6442
521.6548,123.8263,98.64323
521.675,123.832,98.64235
521.6926,123.8369,98.64153
521.7116,123.8423,98.64065
521.7349,123.8484,98.6395
521.7557,123.8535,98.6385
521.7802,123.8597,98.63723
521.8049,123.8663,98.63583
521.8241,123.8714,98.6347
521.8457,123.8773,98.63343
521.8663,123.8829,98.63219
521.8846,123.8879,98.63107
521.9039,123.8932,98.62981
521.9232,123.8985,98.62862
521.9453,123.9046,98.62727
521.9678,123.9109,98.62594
521.9902,123.9174,98.6246
522.014,123.9242,98.6232
522.0325,123.9294,98.62215
522.0536,123.9352,98.621
522.0754,123.9414,98.61974
522.0947,123.9468,98.61867
522.1141,123.9523,98.61754
522.1357,123.9581,98.6163
522.1586,123.9638,98.61504
522.1827,123.97,98.61369
522.2031,123.9757,98.61254
522.2261,123.9821,98.61121
522.2481,123.9883,98.60989
522.2659,123.9935,98.60874
522.2847,123.9991,98.60743
522.3051,124.0055,98.60585
522.3221,124.011,98.60448
522.345,124.0181,98.60273
522.3654,124.0243,98.6012
522.3888,124.0312,98.5994
522.4099,124.0374,98.5978
522.4307,124.0436,98.59621
522.4528,124.0502,98.59456
522.4732,124.0565,98.593
522.494,124.0629,98.59145
522.5178,124.0698,98.58975
522.5432,124.0771,98.588
522.567,124.0838,98.58642
522.5881,124.0898,98.58495
522.6101,124.0961,98.58344
522.632,124.1024,98.5819
522.652,124.1082,98.58047
522.6712,124.1138,98.57909
522.6899,124.1192,98.57771
522.7151,124.1261,98.57591
522.7385,124.1325,98.57424
522.7643,124.1397,98.57239
522.7869,124.146,98.57072
522.8102,124.1526,98.56902
522.8289,124.158,98.56763
522.8513,124.1644,98.56594
522.8678,124.1693,98.56466
522.8862,124.1746,98.56322
522.9113,124.1815,98.56129
522.932,124.1872,98.55972
522.9553,124.1936,98.55788
522.9785,124.2,98.55609
522.9998,124.2061,98.55438
523.0258,124.2134,98.55227
523.0453,124.219,98.5507
523.0662,124.225,98.54898
523.0817,124.2295,98.5477
523.1013,124.235,98.5461
523.1232,124.2408,98.54436
523.1473,124.2474,98.54246
523.1663,124.2527,98.54092
523.1904,124.2594,98.53889
523.2093,124.2647,98.53735
523.2288,124.2702,98.53572
523.2482,124.2758,98.53409
523.2659,124.2806,98.53259
523.2839,124.2854,98.53102
523.3054,124.2908,98.52925
523.3276,124.2962,98.52744
523.351,124.3022,98.52553
523.3714,124.3078,98.52382
523.3912,124.3132,98.52216
523.4136,124.3195,98.52039
523.4307,124.3243,98.51901
523.4518,124.3303,98.51738
523.4682,124.3351,98.51608
523.4875,124.3409,98.5145
523.5089,124.3468,98.5128
523.5305,124.3526,98.51117
523.5546,124.3588,98.50945
523.5745,124.3638,98.50805
523.5947,124.369,98.50664
523.6165,124.3747,98.50513
523.6348,124.3796,98.50381
523.6539,124.3847,98.50248
523.6735,124.3901,98.5011
523.6896,124.3945,98.49994
523.7128,124.4006,98.49829
523.7341,124.4061,98.49682
523.7563,124.4123,98.49518
523.7781,124.4184,98.49356
523.7999,124.4243,98.49208
523.8182,124.4292,98.49091
523.8389,124.4343,98.48965
523.8566,124.4387,98.48856
523.877,124.4439,98.48737
523.8945,124.4483,98.48635
523.9176,124.4537,98.48499
523.9403,124.4592,98.48367
523.962,124.4649,98.48242
523.9852,124.4711,98.4811
524.0046,124.4762,98.48004
524.0256,124.4815,98.47887
524.0465,124.4863,98.47781
524.0646,124.4905,98.47684
524.0834,124.4949,98.47581
524.1042,124.4997,98.47464
524.1282,124.505,98.47337
524.1492,124.5097,98.47224
524.1715,124.5149,98.47099
524.1933,124.5199,98.46971
524.2144,124.5249,98.46851
524.235,124.5298,98.46735
524.2557,124.5347,98.46626
524.2731,124.539,98.46537
524.2917,124.5437,98.46454
524.3162,124.5496,98.46354
524.3395,124.5551,98.46264
524.3633,124.561,98.46187
524.3873,124.5669,98.46114
524.4102,124.5725,98.46059
524.4332,124.5782,98.46009
524.4557,124.5837,98.45979
524.4772,124.5888,98.45959
524.4963,124.5931,98.45958
524.516,124.5976,98.45955
524.5348,124.6019,98.45962
524.5573,124.6067,98.45962
524.5804,124.6114,98.45956
524.6053,124.6167,98.45955
524.6285,124.6216,98.45966
524.6508,124.6264,98.45978
524.6734,124.6314,98.45992
524.6942,124.636,98.46011
524.7147,124.6406,98.46027
524.7357,124.6457,98.46045
524.7563,124.6506,98.46066
524.775,124.655,98.46093
524.8057,124.6619,98.46136
524.8303,124.6671,98.46173
524.8487,124.6707,98.46208
524.8718,124.6752,98.46259
524.8939,124.6795,98.46309
524.9138,124.6833,98.46359
524.936,124.687,98.46437
524.9559,124.6904,98.46511
524.9764,124.6933,98.46615
524.9954,124.696,98.46712
525.0157,124.6993,98.46817
525.0347,124.7023,98.46909
525.0585,124.7061,98.47026
525.0834,124.7101,98.47153
525.106,124.7139,98.47276
525.1287,124.7178,98.47402
525.1492,124.7214,98.4753
525.1714,124.7252,98.47673
525.1919,124.7287,98.47809
525.2113,124.7319,98.47945
525.2319,124.7355,98.48116
525.2512,124.7388,98.48279
525.2686,124.7417,98.48428
525.2899,124.7453,98.48608
525.3132,124.7491,98.48802
525.3383,124.7533,98.49017
525.3597,124.7569,98.49207
525.3834,124.7606,98.4942
525.4048,124.7638,98.49617
525.426,124.7664,98.49824
525.4476,124.7689,98.50038
525.4688,124.7712,98.50252
525.4896,124.7734,98.50462
525.5114,124.7757,98.50687
525.5344,124.778,98.50917
525.5579,124.7803,98.51135
525.5832,124.7828,98.51375
525.6082,124.7853,98.51617
525.6316,124.7876,98.51847
525.6538,124.7897,98.5207
525.6776,124.792,98.52313
525.6982,124.794,98.52531
525.7202,124.7958,98.52765
525.7422,124.7974,98.53005
525.7623,124.7989,98.53229
525.7834,124.8003,98.53467
525.8054,124.8018,98.5372
525.83,124.8034,98.54005
525.8552,124.8052,98.54301
525.8824,124.8066,98.54636
525.9073,124.8075,98.54966
525.932,124.8083,98.55309
525.9548,124.8089,98.55633
525.9785,124.8098,98.55977
526.0023,124.8108,98.56323
526.0278,124.8117,98.56716
526.0499,124.8125,98.57059
526.0724,124.8133,98.57414
526.0928,124.814,98.57745
526.1143,124.8148,98.58097
526.136,124.8153,98.58455
526.1599,124.8157,98.58853
526.1881,124.8162,98.59325
526.2177,124.8167,98.59838
526.2437,124.8171,98.60298
526.2709,124.8175,98.60776
526.2969,124.818,98.6123
526.3224,124.8184,98.61668
526.3494,124.8184,98.62132
526.3734,124.8181,98.62541
526.3973,124.8172,98.62957
526.4229,124.8162,98.63397
526.4448,124.8152,98.63779
526.4669,124.8145,98.64173
526.4912,124.8139,98.64607
526.524,124.8136,98.65204
526.5538,124.8135,98.65775
526.5806,124.8137,98.66308
526.6075,124.813,98.66875
526.6367,124.8116,98.67508
526.6649,124.8097,98.68143
526.6909,124.8077,98.68746
526.7196,124.8055,98.69423
526.7458,124.8034,98.70046
526.7715,124.8014,98.70652
526.7969,124.7993,98.7125
526.8244,124.7971,98.71892
526.8459,124.7954,98.72395
526.8698,124.7935,98.72957
526.894,124.7914,98.73544
526.9194,124.7897,98.74159
526.949,124.7878,98.74873
526.9787,124.7856,98.75627
527.0067,124.7834,98.76343
527.0355,124.7811,98.77087
527.0627,124.7782,98.77777
527.0971,124.7742,98.78661
527.1236,124.771,98.79353
527.1495,124.7676,98.80049
527.1757,124.7638,98.8074
527.2012,124.7598,98.81405
527.2261,124.7556,98.82073
527.2537,124.7509,98.82832
527.2772,124.7468,98.83482
527.3019,124.7424,98.84187
527.3283,124.7374,98.84933
527.3565,124.7323,98.8573
527.387,124.7277,98.86571
527.4222,124.722,98.8757
527.4547,124.7169,98.88497
527.4885,124.7116,98.89464
527.5198,124.7065,98.90395
527.5519,124.7006,98.91382
527.5865,124.6939,98.92451
527.6177,124.6879,98.9341
527.651,124.6814,98.94432
527.6799,124.6752,98.95299
527.7145,124.6678,98.96339
527.7463,124.6611,98.97322
527.7795,124.6542,98.98372
527.8108,124.6475,98.99392
527.8415,124.6418,99.0044
527.887,124.6336,99.01903
527.9258,124.6251,99.03156
527.9665,124.615,99.0446
528.0072,124.6042,99.05802
528.05,124.5921,99.0727
528.0899,124.5804,99.08678
528.1299,124.5686,99.10062
528.1716,124.5564,99.11478
528.2133,124.5442,99.12864
528.2568,124.5313,99.14304
528.2964,124.5201,99.15598
528.3389,124.5083,99.16978
528.385,124.4956,99.18476
528.4307,124.483,99.19955
528.4757,124.47,99.21452
528.5212,124.4558,99.23009
528.5727,124.44,99.2475
528.6354,124.4204,99.26872
528.6938,124.4006,99.289
528.7565,124.379,99.31061
528.8165,124.3573,99.33104
528.8801,124.3336,99.35265
528.946,124.3092,99.37539
529.0026,124.2884,99.39514
529.063,124.2668,99.41676
529.127,124.2429,99.44039
529.1836,124.2198,99.4611
529.2489,124.1931,99.48489
529.3145,124.1658,99.50873
529.373,124.1404,99.53013
529.436,124.1134,99.55376
529.5012,124.0859,99.5791
529.5639,124.0603,99.60397
529.6291,124.0338,99.63016
529.6918,124.0072,99.65521
529.7607,123.9782,99.68308
529.8289,123.9485,99.71115
529.8948,123.9204,99.73857
529.9659,123.8907,99.76841
530.0349,123.862,99.7976
530.1027,123.8331,99.82661
530.1754,123.8013,99.8582
530.2495,123.7689,99.89105
530.3443,123.7297,99.93096
530.4564,123.6835,99.98012
530.5709,123.6366,100.0323
530.6797,123.5906,100.0829
530.7903,123.5415,100.1359
530.902,123.492,100.1896
531.0123,123.4468,100.2448
531.123,123.4021,100.302
531.2313,123.3579,100.3584
531.3461,123.3115,100.419
531.4631,123.2658,100.4836
531.585,123.2209,100.5545
531.6912,123.1861,100.6169
531.8122,123.147,100.6888
531.9283,123.1085,100.7575
532.0427,123.0724,100.8266
532.1603,123.0387,100.8996
532.2723,123.0085,100.9708
532.3858,122.9793,101.044
532.5426,122.9467,101.1457
532.7198,122.9147,101.2644
532.8923,122.8856,101.3838
533.0468,122.8617,101.494
533.1949,122.8485,101.6054
533.3337,122.8386,101.7129
533.4598,122.8287,101.8105
533.6264,122.8253,101.9414
533.8071,122.8338,102.0909
533.9668,122.8417,102.2279
534.1118,122.8528,102.3546
534.2358,122.8666,102.4659
534.4041,122.8942,102.6194
534.578,122.9296,102.786
534.7252,122.9662,102.9347
534.8434,122.9947,103.0554
535.0073,123.0388,103.2314
535.1583,123.0883,103.4024
535.2783,123.1324,103.5437
535.374,123.1689,103.6595
535.4957,123.2168,103.8098
535.6343,123.2766,103.992
535.7425,123.3283,104.1361
535.8712,123.39,104.3082
536.0065,123.4556,104.5007
536.1075,123.5068,104.6493
536.2378,123.5713,104.8441
536.3648,123.64,105.0411
536.468,123.6999,105.1978
536.593,123.7583,105.3882
536.721,123.822,105.5897
536.829,123.8736,105.7568
536.9507,123.9279,105.9525
537.0753,123.9827,106.157
537.1808,124.0263,106.3248
537.3045,124.0724,106.5396
537.4342,124.1166,106.7701
537.5402,124.1516,106.9558
537.6576,124.1855,107.1783
537.7784,124.2175,107.412
537.8797,124.233,107.6097
537.9606,124.2456,107.7758
538.07,124.2602,108.0266
538.1773,124.2629,108.2828
538.2733,124.2653,108.5141
538.3525,124.2583,108.7052
538.4481,124.2505,108.974
538.5377,124.2318,109.2481
538.6164,124.2123,109.4948
538.6837,124.1913,109.7133
538.7396,124.1706,109.9025
538.8071,124.1387,110.1861
538.8728,124.0973,110.4783
538.9186,124.063,110.7452
538.9421,124.0264,110.9793
538.9647,123.9987,111.1917
538.9863,123.949,111.4944
539.0116,123.8971,111.8177
539.0354,123.845,112.1089
539.0539,123.7898,112.366
539.074,123.7484,112.5951
539.0969,123.6917,112.9071
539.1206,123.622,113.2442
539.1426,123.5563,113.5549
539.1672,123.5043,113.8337
539.1858,123.4492,114.0815
539.2042,123.4031,114.3024
539.2281,123.3439,114.6245
539.2513,123.2645,114.9693
539.2723,123.2018,115.2905
539.2891,123.1351,115.6473
539.2986,123.1039,115.8389
539.3042,123.0559,116.0663
539.3065,123.0032,116.3973
539.2953,122.929,116.8322
539.2838,122.8946,117.0504
539.2618,122.8569,117.3243
539.2466,122.832,117.5643
539.2115,122.7986,117.8996
